time,x,y,z,vx,vy,vz,ctrl_abd,ctrl_hip,ctrl_knee,ext_force
0.0,-0.0015273917452847028,0.0001491562091528528,0.2725665803946411,-0.13554899220817138,0.017148848094491635,0.22097795560238853,-0.08184865913764913,0.6518030617743311,-1.7181851360686264,0.0
0.02,-0.005436244703318112,0.0008204144842911941,0.2768098549260248,-0.2427520950172674,0.05143048990104779,0.18879184265694657,-0.05508181513817054,0.6111133645492017,-1.755670563080405,0.0
0.04,-0.011015972497559166,0.002362225490886168,0.2792463164488901,-0.2972581326606546,0.09058170899587376,0.06425370678719494,-0.1106086697447649,0.6258509105255151,-1.7723572447737281,0.0
0.06,-0.01717908973245148,0.004185275864946313,0.27897990551401053,-0.31007160979204235,0.09034188502083187,-0.07827586581416665,-0.05536997398945677,0.612212473072941,-1.7512072200226676,0.0
0.08,-0.023228937393537537,0.006520599331027376,0.2761250189395374,-0.2916196240102071,0.12551944361832748,-0.20287703667095547,-0.12555222989392698,0.674654361531279,-1.76593879423985,0.0
0.1,-0.028365509714283636,0.007885329388960919,0.2705182368818352,-0.22770250259275046,0.046352383469698756,-0.34207965737039264,0.03353251252989014,0.7358815329610071,-1.715723482823753,0.0
0.12,-0.03254664491180343,0.011225310394156699,0.26243978296881,-0.1948510398649633,0.23653757558159286,-0.4517575623762061,-0.648435867081776,0.8303308236936319,-1.7348086496172876,0.0
0.14,-0.03570236697840798,0.012941726842107893,0.2546447810483599,-0.1298031835731222,-0.013922510769345739,-0.33477067646117337,0.5096873502187593,0.974940544811047,-1.7103956444623967,0.0
0.16,-0.03832669808894221,0.015106380124163694,0.24746203679637177,-0.12577943430969885,0.17391464691031105,-0.3740969752136346,-0.7697875249510221,0.9561728138727099,-1.7253662255868418,0.0
0.18,-0.03980011393074215,0.014885217067473857,0.24290352401381907,-0.039769358062790874,-0.14105091370806166,-0.1260912106552387,0.611565630530417,1.0366858872248563,-1.710253074230168,0.0
0.2,-0.04086374279395908,0.013917306292459505,0.23980367725866605,-0.05258935871232982,0.0016967305952251717,-0.1697472490652841,-0.7022839157119328,1.0701987469381515,-1.7694418888585461,0.0
0.22,-0.041826503566145076,0.009883557988016019,0.2398930227641017,-0.05074011069018453,-0.3392654298393268,0.1220024975163423,0.7421325451765891,1.1222052715168023,-1.6985829095410643,0.0
0.24,-0.0438578703528907,0.005786804881058927,0.2430284763963329,-0.1262359583070483,-0.1230046807623597,0.1777843419736274,-0.5976857735811953,1.1417500915321284,-1.6758254600204516,0.0
0.26,-0.04636242213682772,0.0002791681927788262,0.24834096850197582,-0.13018803663168566,-0.3655680115053591,0.30880602347620395,0.7727500131221029,1.1135068293706756,-1.754364997285077,0.0
0.28,-0.04976989118711981,-0.004475698548551649,0.2538935340185786,-0.18943655712059154,-0.15809296346417784,0.25323733884114025,-0.6313837724795033,1.1701578872213834,-1.8685517602053865,0.0
0.3,-0.05316993115102285,-0.00951151058837659,0.2579149861033641,-0.15760187133947048,-0.30420169788708284,0.14858461762200262,0.7069592977837613,1.1121897737047701,-1.9001930492685715,0.0
0.32,-0.05665161160194698,-0.013354567770087006,0.2595098286902055,-0.1796803715625991,-0.12534355559074548,0.026918848546806304,-0.6283734314068957,1.0858945436436802,-1.9854358329510458,0.0
0.34,-0.05959980767910095,-0.017627582054832537,0.25858293585839953,-0.12717444485212426,-0.2613913532755719,-0.10960835180255714,0.6609260779293685,1.073606470632271,-2.0294140586797496,0.0
0.36,-0.06223655228113876,-0.020448242921340787,0.2551152692098362,-0.1342440833930957,-0.06800161337467292,-0.22390234606862885,-0.6313453922633908,1.0410302927924453,-2.028149640594702,0.0
0.38,-0.06434627768651904,-0.02341632162513381,0.24970700605846297,-0.08559557005009874,-0.1925771242461806,-0.30597094270858827,0.5488587563706349,0.9554625657963182,-2.051611267831121,0.0
0.4,-0.06633920536177389,-0.02459444122068952,0.2426381775378306,-0.10520330302822144,0.02525930009081227,-0.39102396039127635,-0.7373313071004345,0.9789895875120016,-1.9973588259450052,0.0
0.42,-0.06778257745041105,-0.025605774126753637,0.23453415595568147,-0.05767737579473577,-0.08727144035916848,-0.41945094004933847,0.526373300648685,0.9464514220838401,-1.9625693112042557,0.0
0.44,-0.06933303756751147,-0.0247958824429179,0.22676064278576388,-0.07109519193320059,0.10198985325211754,-0.3380958715197024,-0.7936665484588419,0.9241425569336871,-1.9338774934325529,0.0
0.46,-0.06832899280731913,-0.0276679522569403,0.22514878775124303,0.12731029102160124,-0.28948670587882935,0.05710750127376987,0.5856985508415472,0.8121195675334959,-1.8353000224016554,0.0
0.48,-0.06550861457526065,-0.0304240180425697,0.22658066755384557,0.15304794654676462,-0.0324114885905502,0.08415451002930482,-0.610279389789829,0.8157743741540698,-1.7885545744254683,0.0
0.5,-0.061570805259517414,-0.0325681940082624,0.22951064873677726,0.23145279817539324,-0.14262664841988315,0.1765150356982281,0.6359830345203838,0.6871508206843869,-1.7191580307902092,0.0
0.52,-0.05694960039080652,-0.03292209870461018,0.23216494609310492,0.224415438544526,0.06331886943111689,0.10508167129264608,-0.6902153586015708,0.7998158981669212,-1.711625473982433,0.0
0.54,-0.05190969603379188,-0.03346517007471363,0.23319444611039958,0.2631355632993895,-0.07559414685888077,0.004482569366371876,0.5223367389893828,0.8080767335509651,-1.7247751302977445,0.0
0.56,-0.04726781377337512,-0.033363738735512856,0.2313296922132204,0.21669023599045664,0.04815655353192881,-0.16929756874229465,-0.7309486107452361,0.804724964512458,-1.70726198153547,0.0
0.58,-0.04238741109815483,-0.03395764409705503,0.22657722045633785,0.25947977232267955,-0.06884729008747212,-0.2946324451186254,0.5106930764177418,0.8399896515075381,-1.701382097700648,0.0
0.6,-0.037613452512382066,-0.03377871905413014,0.2193940864886224,0.22404129177331214,0.0636773820767248,-0.4028009056339016,-0.6434283587446851,0.8654921622485985,-1.7121224122169467,0.0
0.62,-0.03256637401271504,-0.03436573742598841,0.21013911411932734,0.26682092386232337,-0.08785558971741975,-0.4993183869609202,0.5642738126221499,0.8897890108901926,-1.755014184289153,0.0
0.64,-0.028071790747623546,-0.03369026794019842,0.1999264335774596,0.1990107283210227,0.1124442666354889,-0.5202178314697411,-0.7067645707542737,0.9410399288909358,-1.687004530418417,0.0
0.66,-0.023357548286176328,-0.03371926642654576,0.19076062475895356,0.2583657382167734,-0.09114772847385685,-0.40159105297042147,0.5392267712882369,1.0660535936519069,-1.6867970553961855,0.0
0.68,-0.01969006607215453,-0.033252691685654014,0.18430937339541315,0.12896582846363885,0.1098699892713975,-0.24174518621216143,-0.5941603208117998,1.0955288493959,-1.6673726308851116,0.0
0.7000000000000001,-0.01739344858688469,-0.033229811561251196,0.18278752651947636,0.1007459314255739,-0.08130355758470201,0.04351112029192833,0.49231587006618066,1.1212690054587675,-1.6615016343291975,0.0
0.72,-0.016750721549663047,-0.03261787029617605,0.1862512915809729,-0.011189177757413989,0.0934481822789814,0.2661639828589072,-0.5549055063412172,1.135589693385288,-1.705050716652843,0.0
0.74,-0.017047447987789104,-0.03272891099007843,0.1944951533230053,-0.0001770513934758822,-0.07361096407497378,0.4977007986486758,0.3858227631956752,1.1335183792993788,-1.6913174108662037,0.0
0.76,-0.01711267445270494,-0.03271744583347198,0.20528128347480287,0.002795916035885205,0.04353422154817346,0.5648538569184746,-0.4847448599095105,1.151980794654562,-1.7421382570852921,0.0
0.78,-0.016516071616771277,-0.03282616700174322,0.2166118276260045,0.047074333599963235,-0.03542503944590335,0.5601364272506786,0.2927479614059932,1.1633403902124424,-1.7844383369641874,0.0
0.8,-0.01583055409669331,-0.03248473602221604,0.2267947658717433,0.0269771100500881,0.04067299122071448,0.47695438097414383,-0.4888126832022593,1.0820961960597737,-1.8485441676458103,0.0
0.8200000000000001,-0.014803239754417656,-0.03292950748570874,0.23492160525577305,0.07044386878084477,-0.057567979400174836,0.35099265552496484,0.3693455873708747,1.0419292333751227,-1.9540877176529645,0.0
0.84,-0.013386612621994733,-0.03248798884942254,0.239678743298598,0.07445219848497894,0.06704578675735645,0.1455711717977948,-0.700346855648938,0.968417963500803,-1.9902689666641218,0.0
0.86,-0.011538731486312749,-0.03264639850594724,0.24079710172247343,0.10282244123183439,-0.04999194122809479,-0.018353028386611327,0.4592517751980817,0.9286013982805009,-2.0453278094650185,0.0
0.88,-0.009377107352985203,-0.03187728300236915,0.23836871888235045,0.11224596635676636,0.08788840040153048,-0.2021465187153155,-0.7833778120620132,0.9489208857396634,-2.0222120247493405,0.0
0.9,-0.007035192836028767,-0.03173304805187239,0.23328052287378642,0.12015484051692706,-0.042748244447801495,-0.3053865160009195,0.5045180183006225,0.8723657890932015,-2.014209292403741,0.0
